complex_id,name,district,dong,households,built_ymd,min_area_m2,max_area_m2,min_price_manwon,max_price_manwon,sale_count,lat,lng,url
13449,도곡동 월드메르디앙,강남구,도곡동,29,200411,118.58,208.38,191100,256500,1,37.4870258,127.0437265,https://kbland.kr/c/13449
176,도곡동삼성래미안,강남구,도곡동,732,200112,81.35,158.10,280000,385000,55,37.4899721,127.0504059,https://kbland.kr/c/176
13886,도곡렉슬,강남구,도곡동,3002,200601,86.43,225.29,262500,580000,350,37.4938690,127.0509446,https://kbland.kr/c/13886
424770,도곡루아르(도),강남구,도곡동,29,202202,65.08,67.46,,,29,37.4900611,127.0343946,https://kbland.kr/c/424770
45138,도곡상지카일룸,강남구,도곡동,23,201812,255.19,275.56,,,1,37.4878869,127.0439266,https://kbland.kr/c/45138
22884,도곡스타빌,강남구,도곡동,15,200609,59.17,104.14,76000,117200,0,37.4841331,127.0425648,https://kbland.kr/c/22884
163,도곡쌍용예가,강남구,도곡동,384,201105,83.52,232.86,225000,315000,101,37.4875878,127.0385857,https://kbland.kr/c/163
1079409,도곡월드메르디앙(973),강남구,도곡동,48,202308,73.32,93.20,145100,149800,18,37.4886162,127.0397623,https://kbland.kr/c/1079409
24242,도곡지웰카운티,강남구,도곡동,37,201004,125.80,148.53,224700,224800,0,37.4863761,127.0435991,https://kbland.kr/c/24242
1041635,도곡코오롱,강남구,도곡동,29,202310,75.76,139.94,,,23,37.4882183,127.039782,https://kbland.kr/c/1041635
14075,도곡푸르지오1차,강남구,도곡동,17,200512,185.04,208.44,198900,222900,8,37.4879043,127.0331992,https://kbland.kr/c/14075
20754,도곡하이빌,강남구,도곡동,12,2005.07,76.23,156.39,61400,110800,4,37.4859128,127.0375895,https://kbland.kr/c/20754
30232,도곡한라비발디,강남구,도곡동,110,201605,111.45,164.97,225000,280000,29,37.4877376,127.0392735,https://kbland.kr/c/30232
159,도곡한신(MBC),강남구,도곡동,421,198807,79.50,135.75,187500,275000,43,37.4876854,127.0406085,https://kbland.kr/c/159
12557,도곡현대하이페리온,강남구,도곡동,71,200404,171.91,218.57,252500,302500,6,37.4887752,127.0350198,https://kbland.kr/c/12557
171,도곡현대힐스테이트,강남구,도곡동,57,199801,151.40,224.74,,,2,37.4878345,127.0456724,https://kbland.kr/c/171
48184,라온빌(도),강남구,도곡동,11,201305,20.79,56.27,,,0,37.4904383,127.0362892,https://kbland.kr/c/48184
22461,래미안도곡카운티,강남구,도곡동,397,201302,81.57,132.86,245000,395000,147,37.4951436,127.0510689,https://kbland.kr/c/22461
23381,로덴하우스 이스트빌리지,강남구,도곡동,33,200910,280.33,287.45,,,0,37.4856989,127.0467738,https://kbland.kr/c/23381
23384,로덴하우스웨스트빌리지,강남구,도곡동,19,200910,298.43,337.65,,,0,37.4854622,127.0464715,https://kbland.kr/c/23384
12298,롯데캐슬모닝,강남구,도곡동,60,200310,105.37,177.25,212500,266250,39,37.4902312,127.0367764,https://kbland.kr/c/12298
18341,리치아르떼빌.,강남구,도곡동,11,200311,138.84,199.26,218200,219500,8,37.4864513,127.0439939,https://kbland.kr/c/18341
164,매봉(삼성),강남구,도곡동,132,199901,70.84,100.61,187500,217500,12,37.4891926,127.0487196,https://kbland.kr/c/164
25706,벨라빌.,강남구,도곡동,14,200009,101.28,265.33,133000,294000,1,37.4866720,127.0445339,https://kbland.kr/c/25706
545598,비스킷(도),강남구,도곡동,19,201306,21.61,56.68,,,0,37.4874633,127.0350299,https://kbland.kr/c/545598
180,삼성,강남구,도곡동,231,199412,81.09,104.15,230000,285000,17,37.488551,127.0466672,https://kbland.kr/c/180
165,삼익,강남구,도곡동,247,198306,113.73,165.21,255000,280000,126,37.4910239,127.0422959,https://kbland.kr/c/165
166,삼호,강남구,도곡동,144,198401,137.85,137.85,,,0,37.4934380,127.0455446,https://kbland.kr/c/166
185,신성빌리지,강남구,도곡동,16,199501,119.94,131.90,,,0,37.4872126,127.0445383,https://kbland.kr/c/185
158,역삼럭키,강남구,도곡동,1094,199512,112.00,145.20,258333,293333,105,37.4906104,127.0401866,https://kbland.kr/c/158
167,우성,강남구,도곡동,390,198610,93.94,101.17,240000,260000,32,37.488203,127.0371243,https://kbland.kr/c/167
18886,울트라멤버스,강남구,도곡동,19,200312,95.76,164.52,170900,221100,4,37.4876893,127.0466581,https://kbland.kr/c/18886
19495,원팰리스.,강남구,도곡동,19,200301,57.59,126.72,64800,123400,0,37.4862263,127.0340462,https://kbland.kr/c/19495
24685,이니그마빌Ⅲ,강남구,도곡동,14,200605,265.22,270.31,,,0,37.4874108,127.0434163,https://kbland.kr/c/24685
15571,조이너스도곡,강남구,도곡동,26,200805,78.68,109.25,105600,139800,15,37.4871537,127.0350746,https://kbland.kr/c/15571
170,중명하니빌,강남구,도곡동,111,199705,31.88,64.37,26000,45000,19,37.4858879,127.0389580,https://kbland.kr/c/170
800355,클래스원,강남구,도곡동,10,202212,58.74,118.48,,,9,37.487825,127.0337247,https://kbland.kr/c/800355
24337,파크힐,강남구,도곡동,17,200512,57.40,216.87,87000,216400,2,37.4898812,127.0369505,https://kbland.kr/c/24337
25803,포레스트빌,강남구,도곡동,4,200305,145.61,160.22,,,0,37.4875412,127.0439461,https://kbland.kr/c/25803
177,포스코트,강남구,도곡동,64,200202,241.70,256.17,365000,395000,13,37.48783000,127.04762000,https://kbland.kr/c/177
26782,플럼힐스,강남구,도곡동,5,200308,260.67,334.12,,,0,37.4876147,127.0441148,https://kbland.kr/c/26782
14621,필로스,강남구,도곡동,8,200401,115.57,233.97,,,2,37.4869402,127.0442817,https://kbland.kr/c/14621
168,현대(도곡),강남구,도곡동,211,199212,102.54,102.54,232500,232500,34,37.4895262,127.0387191,https://kbland.kr/c/168
169,현대그린,강남구,도곡동,171,199503,96.61,96.91,230000,230000,89,37.4888195,127.0393501,https://kbland.kr/c/169
172,현대벨라하우스,강남구,도곡동,8,1996.12,256.24,272.10,,,0,37.4885908,127.0455950,https://kbland.kr/c/172
20492,현대아이리스,강남구,도곡동,17,200411,100.52,157.81,115400,182400,1,37.4891734,127.0341327,https://kbland.kr/c/20492
26468,현대오티움,강남구,도곡동,18,199802,219.69,262.63,287100,309100,7,37.4876631,127.0445325,https://kbland.kr/c/26468
183,힐데스하임.,강남구,도곡동,19,1998.04,288.90,501.28,,,11,37.4880867,127.0449683,https://kbland.kr/c/183
12573,IPARK삼성동,강남구,삼성동,449,200405,182.87,345.15,715000,945000,173,37.51818000,127.05906000,https://kbland.kr/c/12573
352557,LH삼성(도),강남구,삼성동,47,201308,44.28,65.73,,,2,37.5154993,127.064002,https://kbland.kr/c/352557
30893,SM드림빌.,강남구,삼성동,16,200303,58.04,94.35,78000,78000,0,37.5133636,127.0459583,https://kbland.kr/c/30893
20710,골든카운티,강남구,삼성동,19,201901,96.69,190.65,211200,264000,3,37.5169887,127.0464462,https://kbland.kr/c/20710
42639,그라나다.,강남구,삼성동,19,200211,52.82,99.44,75000,85500,1,37.5126869,127.0495875,https://kbland.kr/c/42639
27301,네오블로썸,강남구,삼성동,12,200902,115.01,115.01,148200,148200,0,37.5122846,127.0473520,https://kbland.kr/c/27301
21496,노블테라스,강남구,삼성동,10,200307,137.92,228.01,266400,290800,7,37.5118586,127.0448124,https://kbland.kr/c/21496
24321,다우림하우스,강남구,삼성동,10,200604,89.66,147.08,129400,162400,0,37.5189864,127.0617354,https://kbland.kr/c/24321
23372,동구싼타빌,강남구,삼성동,19,200406,76.29,136.63,114600,116800,6,37.5151886,127.0623259,https://kbland.kr/c/23372
14688,동일파크스위트,강남구,삼성동,36,200608,170.87,202.22,350100,350100,57,37.5163886,127.0659307,https://kbland.kr/c/14688
46915,래미안라클래시,강남구,삼성동,679,202109,84.46,227.30,322500,480000,161,37.5174762,127.050021,https://kbland.kr/c/46915
37051,"래미안삼성1차(102,103번지)",강남구,삼성동,169,200604,99.64,169.89,262500,355000,7,37.517018,127.0643093,https://kbland.kr/c/37051
13865,래미안삼성1차(104번지),강남구,삼성동,77,200601,91.51,233.66,262500,312500,9,37.5165010,127.0630561,https://kbland.kr/c/13865
13864,래미안삼성1차(105번지),강남구,삼성동,112,200601,109.65,205.27,272500,425000,3,37.5160615,127.0633217,https://kbland.kr/c/13864
14766,래미안삼성2차,강남구,삼성동,275,200703,115.07,226.39,295000,420000,49,37.5159912,127.0433005,https://kbland.kr/c/14766
40379,로프트원,강남구,삼성동,19,200204,68.01,137.41,82900,82900,0,37.5127024,127.0498971,https://kbland.kr/c/40379
14767,롯데캐슬프레미어,강남구,삼성동,713,200703,106.93,239.42,320000,455000,126,37.5156617,127.0448996,https://kbland.kr/c/14767
14471,블루밍하우스,강남구,삼성동,26,200602,97.47,174.24,189500,251500,0,37.5173432,127.0522990,https://kbland.kr/c/14471
36287,삼부,강남구,삼성동,83,199812,74.96,141.16,175000,195000,21,37.5172959,127.0650886,https://kbland.kr/c/36287
11957,삼부아그레빌,강남구,삼성동,67,200306,90.63,125.95,176500,207500,2,37.5179329,127.0641015,https://kbland.kr/c/11957
13642,삼성SK뷰,강남구,삼성동,41,200508,99.01,158.17,,,7,37.5162810,127.0648574,https://kbland.kr/c/13642
21596,삼성그랑빌,강남구,삼성동,14,200412,96.86,113.75,114400,146000,0,37.5108594,127.0550165,https://kbland.kr/c/21596
12900,삼성대우멤버스카운티1차,강남구,삼성동,38,200409,116.89,180.27,197500,275100,5,37.5182148,127.0644260,https://kbland.kr/c/12900
20898,삼성대우멤버스카운티2차,강남구,삼성동,17,200412,140.68,195.45,225700,322100,5,37.5131339,127.0442984,https://kbland.kr/c/20898
19344,삼성대우멤버스카운티3차,강남구,삼성동,11,200511,121.35,172.92,222400,222400,4,37.5128373,127.0443927,https://kbland.kr/c/19344
19345,삼성대우멤버스카운티5차,강남구,삼성동,17,200511,136.06,143.17,,,3,37.5128435,127.0440420,https://kbland.kr/c/19345
26620,삼성대유리채(도시형),강남구,삼성동,65,201202,21.73,61.62,,,0,37.5109836,127.0536463,https://kbland.kr/c/26620
46,삼성더파크뷰,강남구,삼성동,12,199701,215.58,215.58,267300,267300,1,37.5104702,127.0469452,https://kbland.kr/c/46
14401,삼성동 골든빌,강남구,삼성동,18,199906,237.33,285.76,,,0,37.5178242,127.0651662,https://kbland.kr/c/14401
14704,삼성동 아셈,강남구,삼성동,18,200312,62.90,125.13,109900,261100,2,37.5151140,127.0620101,https://kbland.kr/c/14704
15424,삼성동 아펠바움,강남구,삼성동,17,200804,282.73,313.63,,,2,37.5180397,127.0650730,https://kbland.kr/c/15424
12297,삼성동금호어울림,강남구,삼성동,68,200309,77.00,143.11,222500,257500,3,37.5168120,127.0647829,https://kbland.kr/c/12297
12603,삼성동대성유니드,강남구,삼성동,59,200406,97.50,105.01,162500,167500,8,37.50865000,127.05402000,https://kbland.kr/c/12603
38,삼성동롯데,강남구,삼성동,339,200004,79.36,122.60,235000,297500,16,37.5179997,127.0487839,https://kbland.kr/c/38
13810,삼성동롯데캐슬킹덤,강남구,삼성동,118,200512,122.25,207.63,280000,340000,10,37.5128286,127.0477749,https://kbland.kr/c/13810
31920,삼성동센트럴아이파크,강남구,삼성동,416,201804,74.23,220.74,182500,485000,116,37.5154963,127.051194,https://kbland.kr/c/31920
59,삼성동씨엘케이,강남구,삼성동,12,200206,99.47,99.47,185400,185400,2,37.5175278,127.0443747,https://kbland.kr/c/59
13246,삼성동우림루미아트,강남구,삼성동,40,200502,117.50,165.44,178300,234800,4,37.5139265,127.0543330,https://kbland.kr/c/13246
13207,삼성동중앙하이츠빌리지,강남구,삼성동,298,200412,83.93,192.66,260000,415000,57,37.5161133,127.0461495,https://kbland.kr/c/13207
39,삼성동한솔,강남구,삼성동,263,199811,55.98,147.81,200000,255000,38,37.5175573,127.0458329,https://kbland.kr/c/39
54,삼성동한일,강남구,삼성동,127,200112,83.55,108.27,180000,220000,43,37.5141065,127.0498174,https://kbland.kr/c/54
15758,삼성동힐스테이트1단지,강남구,삼성동,1144,200901,41.40,144.26,127500,425000,213,37.5167207,127.0488341,https://kbland.kr/c/15758
15759,삼성동힐스테이트2단지,강남구,삼성동,926,200901,51.81,111.25,165000,345000,206,37.5141117,127.0515820,https://kbland.kr/c/15759
20298,삼성드림하우스,강남구,삼성동,18,200306,93.58,135.68,112100,155600,0,37.5135002,127.0494971,https://kbland.kr/c/20298
28951,삼성라테라스,강남구,삼성동,18,201306,139.86,243.27,,,43,37.5155493,127.0657715,https://kbland.kr/c/28951
25956,삼성루첸시아,강남구,삼성동,10,200707,60.23,129.09,77800,152600,0,37.5172927,127.0527408,https://kbland.kr/c/25956
58,삼성벨라스,강남구,삼성동,19,200209,156.64,185.99,,,7,37.5143180,127.0458670,https://kbland.kr/c/58
18034,삼성오네뜨,강남구,삼성동,48,200403,162.61,178.71,230000,268600,1,37.5095216,127.0544904,https://kbland.kr/c/18034
20338,삼성월드타워,강남구,삼성동,46,200101,66.98,96.55,116500,116500,4,37.5174570,127.0440623,https://kbland.kr/c/20338
20831,삼성웰피아,강남구,삼성동,19,200507,104.91,120.23,144500,145900,2,37.5084697,127.0536554,https://kbland.kr/c/20831
20445,삼성이안파크,강남구,삼성동,19,200405,102.03,130.74,133200,176200,3,37.5085941,127.0534389,https://kbland.kr/c/20445
56,삼성파크,강남구,삼성동,114,200112,121.50,162.21,235000,250000,1,37.5092009,127.0538158,https://kbland.kr/c/56
14386,삼성팰리스(71-16),강남구,삼성동,19,200601,99.26,136.65,141700,190300,5,37.5143961,127.0533430,https://kbland.kr/c/14386
14387,삼성펠리스(129-5),강남구,삼성동,18,200601,90.02,187.60,116500,231800,5,37.5086923,127.0544443,https://kbland.kr/c/14387
24884,삼성헤렌하우스2,강남구,삼성동,33,201012,133.03,273.46,231500,295200,8,37.5193604,127.0611764,https://kbland.kr/c/24884
20383,상아빌라트,강남구,삼성동,17,199807,189.41,290.16,349600,349600,1,37.5130044,127.0497296,https://kbland.kr/c/20383
27999,상지리츠빌카일룸,강남구,삼성동,13,201207,287.46,333.74,,,1,37.5169058,127.0516937,https://kbland.kr/c/27999
43,서광,강남구,삼성동,304,199811,77.04,104.43,240000,260000,26,37.5170406,127.0427102,https://kbland.kr/c/43
44,석탑,강남구,삼성동,139,199605,80.92,106.24,180000,242500,27,37.5175717,127.0448753,https://kbland.kr/c/44
61,세방타운,강남구,삼성동,14,199801,100.53,148.14,170000,209100,0,37.5174649,127.0528631,https://kbland.kr/c/61
52,신동아듀크빌,강남구,삼성동,17,200011,264.44,300.64,,,0,37.5174374,127.0652502,https://kbland.kr/c/52
25679,심포니하우스,강남구,삼성동,19,199806,190.66,264.54,245300,323300,1,37.5163686,127.0521190,https://kbland.kr/c/25679
45,씨티빌.,강남구,삼성동,38,199201,181.63,305.35,321400,321400,0,37.5189592,127.0639869,https://kbland.kr/c/45
23268,아델하우스,강남구,삼성동,14,200809,210.21,226.56,,,14,37.5169654,127.0523829,https://kbland.kr/c/23268
23830,아셈(150-5),강남구,삼성동,19,200603,74.72,168.02,106900,205100,0,37.5116526,127.0550517,https://kbland.kr/c/23830
1093714,아크로삼성,강남구,삼성동,419,202502,116.06,208.81,,,136,37.5199653,127.0596508,https://kbland.kr/c/1093714
14785,영무예다음,강남구,삼성동,45,200604,105.72,135.18,166900,194400,8,37.51043000,127.05234000,https://kbland.kr/c/14785
11956,우정에쉐르,강남구,삼성동,40,200306,109.43,151.46,207000,243000,8,37.5171795,127.0442808,https://kbland.kr/c/11956
29832,월성,강남구,삼성동,19,199406,115.14,212.52,161200,162200,1,37.5161651,127.0616123,https://kbland.kr/c/29832
18725,이안애2차,강남구,삼성동,19,200410,72.06,133.37,103500,157200,0,37.5081194,127.0537842,https://kbland.kr/c/18725
22284,진흥,강남구,삼성동,255,198404,110.92,221.01,322500,500000,16,37.5191074,127.0531930,https://kbland.kr/c/22284
42,청구.,강남구,삼성동,167,199205,104.76,104.76,267500,267500,28,37.5200402,127.0582832,https://kbland.kr/c/42
47,푸른솔,강남구,삼성동,61,199604,82.24,198.11,156500,192500,3,37.5178430,127.0461049,https://kbland.kr/c/47
48,풍림,강남구,삼성동,36,199707,58.04,76.32,65500,73000,5,37.5080611,127.0543844,https://kbland.kr/c/48
51,풍림(1차),강남구,삼성동,252,199807,71.19,141.23,215000,285000,23,37.5155334,127.0614845,https://kbland.kr/c/51
53,풍림2차,강남구,삼성동,112,199812,54.60,126.74,210000,264000,4,37.5163702,127.0624808,https://kbland.kr/c/53
40,현대,강남구,삼성동,198,199905,45.92,144.33,87000,290000,26,37.5168405,127.0447036,https://kbland.kr/c/40
18705,현대빌라트,강남구,삼성동,14,200408,88.43,182.10,102400,201600,6,37.5119851,127.0515636,https://kbland.kr/c/18705
21364,현대삼성동1차,강남구,삼성동,19,200511,176.36,230.61,241800,318500,3,37.5190853,127.0549354,https://kbland.kr/c/21364
14865,현대삼성동2차,강남구,삼성동,11,200605,128.29,174.50,159200,205800,0,37.5192184,127.0558296,https://kbland.kr/c/14865
11958,형우빌라,강남구,삼성동,19,200306,207.03,259.54,346900,346900,27,37.51759000,127.05268100,https://kbland.kr/c/11958
